index,NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Folate_DFE_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Vit_A_RAE,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_D_IU,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct,cluster,cluster1
1165,2166,Roasted Ripe Plantain & & Fresh Chicken Egg (Fried),9.0,355,8.0,2.0,3.0,79.0,13.7,32.9,44.0,18.3,168.0,339.0,525.0,382.0,3.8,0.4,3.21,5.9,0.9,0.6,0.7,8.5,0.206,0.8,339.0,320.0,19.0,563.0,27.3,2.5,1271.0,380.0,380.0,0.0,2.0,0.0,0.0,101.0,0.54,1.7,68.0,1.9,0.296,0.349,0.796,0.0,59.0,"1 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1166,2167,Ripe Plantain (Fried in Palm Oil) & Fresh Chicken Egg (Fried),3.0,443,6.0,2.0,4.0,85.0,2.0,8.0,370.0,33.29,30.0,148.0,188.0,809.0,13.89,0.26,0.0,19.6,22.2,1.39,1.6,18.5,0.0,1.85,741.0,737.0,4.0,1256.0,17.5,5.59,1852.0,556.0,556.0,0.0,0.0,0.0,0.0,0.0,0.35,3.7,148.0,1.0,0.5,0.6,0.69,0.0,27.0,"1 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1167,2168,Unripe Plantain & Fresh Chicken Egg (Fried),5.0,353,7.0,2.0,1.0,85.0,0.4,9.87,5.0,30.42,27.0,125.0,125.0,527.0,1.39,0.186,1.3,19.6,63.3,1.77,1.29,17.967,0.602,2.35,610.0,606.0,4.0,1034.0,6.0,7.23,3788.0,1136.0,1136.0,0.0,0.0,0.0,0.0,0.0,26.64,6.2,247.0,0.0,0.458,0.593,0.626,0.0,33.0,"1.25 cup,  (1 NLEA serving)",29.0,1 cup,0.0,2,2
1168,2169,Boiled Green Plantain & Fresh Chicken Egg (Fried),4.0,292,7.0,1.0,0.0,88.0,1.4,0.0,9.0,2.86,30.0,118.0,116.0,5.0,1.1,0.239,0.0,10.5,0.0,0.441,0.265,3.525,0.0,0.0,154.0,150.0,4.0,259.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.325,0.18,0.345,0.0,14.0,".75 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1169,2170,Unripe Plantain (Flour)& Fresh Chicken Egg (Fried),3.0,463,18.0,2.0,4.0,73.0,1.4,12.69,23.0,28.0,12.0,48.0,53.0,667.0,0.69,0.179,0.0,54.9,68.0,1.69,1.91,22.6,0.0,6.44,1290.0,1271.0,19.0,2180.0,11.0,19.4,1667.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,15.3,3.3,134.0,0.1,0.4,0.3,0.4,0.0,31.0,"1 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1170,2171,Irish Potato (Fried) & Fresh Chicken Egg (Fried),3.0,231,5.0,1.0,1.0,90.0,8.4,31.3,7.0,6.0,28.0,52.0,113.0,357.0,5.0,0.083,0.166,6.5,20.0,1.25,1.42,16.7,0.226,1.67,333.0,314.0,19.0,553.0,7.1,5.0,1667.0,467.0,460.0,39.0,60.0,0.0,0.0,1066.0,0.12,3.3,133.0,0.0,0.5,0.2,0.5,0.0,30.0,"1 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1171,2172,Irish Potato (Boiled) & Fresh Chicken Egg (Fried),4.0,232,4.0,2.0,1.0,89.0,2.2,35.43,3.0,26.7,8.0,47.0,76.0,468.0,0.15,0.039,0.055,3.3,24.2,1.903,1.73,27.667,0.215,3.573,382.0,362.0,19.0,635.0,1.9,8.1,1559.0,450.0,446.0,5.0,21.0,40.0,0.0,676.0,0.07,4.7,188.0,0.2,0.451,0.265,0.669,0.0,30.0,".75 cup,  ( 1 NLEA serving)",42.0,1 cup,0.0,2,0
1172,2173,White Sweet Potato (Fried)& Fresh Chicken Egg (Fried),3.0,262,6.0,2.0,1.0,89.0,5.0,56.2,14.0,1.5,59.0,213.0,183.0,142.0,1.7,0.195,1.895,29.1,22.0,1.39,1.57,18.5,0.0,1.85,370.0,351.0,19.0,616.0,15.6,5.6,1852.0,556.0,556.0,0.0,0.0,0.0,0.0,92.0,0.41,3.7,148.0,2.8,0.5,0.4,0.5,0.0,27.0,".75 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1173,2174,Yellow Sweet Potato (Fried) & Fresh Chicken Egg (Fried),1.0,272,6.0,2.0,1.0,90.0,5.0,53.6,15.0,6.7,59.0,227.0,176.0,95.0,5.6,0.2,0.0,48.6,0.0,1.4,1.6,18.5,0.0,1.9,370.0,351.0,19.0,616.0,13.8,5.6,2778.0,832.0,832.0,0.0,2.0,0.0,0.0,92.0,0.33,7.4,296.0,0.9,0.2,0.6,0.6,0.0,27.0,".75 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1174,2175,Yellow Sweet Potato (Boiled) & Fresh Chicken Egg (Fried),4.0,268,11.0,5.0,4.0,76.0,10.7,3.57,357.0,32.14,143.0,536.0,607.0,571.0,13.39,0.429,2.7,47.0,21.4,1.339,1.518,17.857,0.393,1.786,714.0,696.0,18.0,1201.0,14.9,5.36,3571.0,1071.0,1071.0,0.0,0.0,0.0,0.0,132.0,0.43,7.1,286.0,1.3,0.926,1.786,1.786,0.0,28.0,"1 cup,  (1 NLEA serving)",0.0,0,0.0,2,2
1175,2176,Deep Yellow Sweet Potato (Fried) & Fresh Chicken Egg (Fried),3.0,263,8.0,2.0,12.0,75.0,9.1,16.4,3333.0,60.0,80.0,267.0,306.0,470.0,50.0,0.349,3.446,3.9,200.0,5.0,5.7,66.7,33.333,6.667,1333.0,1314.0,19.0,2253.0,25.1,20.0,1667.0,498.0,498.0,0.0,4.0,0.0,0.0,168.0,45.0,8.3,333.0,1.6,0.6,0.3,0.8,0.0,30.0,".75 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1176,2177,Deep Yellow Sweet Potato (Boiled) & Fresh Chicken Egg (Fried),2.0,263,5.0,4.0,3.0,86.0,3.9,32.0,313.0,16.89,25.0,188.0,162.0,500.0,14.1,0.117,0.0,6.5,18.8,1.6,1.89,18.79,0.0,2.18,375.0,356.0,19.0,624.0,10.7,4.69,2344.0,669.0,662.0,41.0,62.0,0.0,0.0,951.0,0.5,3.1,125.0,1.3,0.5,1.79,1.39,0.0,32.0,"1 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1177,2178,Yellow Sweet Potato (Flour) & Fresh Chicken Egg (Fried),3.0,525,9.0,3.0,2.0,84.0,10.7,20.7,38.0,28.0,93.0,274.0,348.0,102.0,2.5,0.3,0.0,40.9,0.0,0.6,0.7,8.5,0.826,0.8,170.0,128.0,42.0,259.0,20.0,2.5,7.0,0.0,0.0,0.0,4.0,0.0,0.0,166.0,1.2,0.0,0.0,1.5,0.4,1.2,1.2,0.0,59.0,"1 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1178,2179,White Fresh Yam (Fried) & Fresh Chicken Egg (Fried),3.0,291,10.0,2.0,4.0,82.0,12.2,10.3,213.0,30.6,85.0,319.0,369.0,570.0,11.2,0.397,3.922,5.0,12.8,0.8,0.9,10.6,0.582,1.064,851.0,832.0,19.0,1433.0,28.5,3.2,1064.0,317.0,317.0,0.0,5.0,0.0,0.0,191.0,0.68,2.1,85.0,1.8,0.4,0.3,1.0,0.0,47.0,".75 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1179,2180,White Yam (Boiled) & Fresh Chicken Egg (Fried),3.0,271,3.0,0.0,3.0,91.0,1.9,46.88,5.0,5.8,4.0,37.0,71.0,855.0,4.84,0.058,0.0,6.5,48.4,2.42,2.74,32.25,0.0,3.23,323.0,289.0,34.0,525.0,4.7,4.84,2419.0,700.0,695.0,30.0,46.0,0.0,0.0,780.0,0.07,3.2,129.0,0.0,0.093,0.084,0.157,0.0,31.0,"1 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1180,2181,Fried Yam & Fresh Chicken Egg (Fried),6.0,428,29.0,11.0,5.0,50.0,15.1,7.8,45.0,9.09,320.0,1146.0,947.0,4.0,16.67,0.62,19.956,65.0,6.0,1.67,0.82,5.59,1.387,0.978,352.0,0.0,352.0,352.0,178.6,0.0,103.0,5.0,0.0,0.0,62.0,0.0,0.0,790.0,15.99,0.0,0.0,4.0,1.83,1.5,6.62,0.0,28.35,1 oz,113.0,1 cup,0.0,2,0
1181,2182,Roasted Yam & Fresh Chicken Egg (Fried),3.0,338,27.0,8.0,4.0,58.0,10.2,21.43,50.0,8.05,272.0,1011.0,964.0,11.0,13.88,0.72,15.88,59.3,5.5,1.34,0.69,4.73,1.1,0.5,606.0,285.0,321.0,805.0,162.9,0.0,96.0,5.0,0.0,0.0,57.0,0.0,0.0,721.0,19.29,0.0,0.0,3.6,1.36,1.04,4.84,0.0,14.0,"2 tbsp,  (1 NLEA serving)",0.0,0,0.0,2,0
1182,2183,Boiled Yam (Pounded) & Fresh Chicken Egg (Fried),3.0,260,8.0,4.0,4.0,81.0,8.7,21.2,345.0,27.89,55.0,276.0,483.0,401.0,12.89,0.265,2.04,27.7,20.7,1.29,1.5,17.2,0.0,1.72,690.0,671.0,19.0,1159.0,23.6,5.19,1724.0,502.0,499.0,18.0,28.0,0.0,0.0,404.0,0.62,3.4,138.0,1.8,0.89,1.2,1.7,0.0,29.0,"1 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1183,2184,Sundried Yam Cooked into Paste & Fresh Chicken Egg (Fried),3.0,240,8.0,2.0,4.0,83.0,10.1,15.2,74.0,33.3,89.0,296.0,328.0,732.0,27.8,0.267,3.657,4.7,22.2,2.8,3.1,37.0,0.542,3.704,741.0,722.0,19.0,1246.0,32.9,11.1,1852.0,554.0,553.0,0.0,4.0,0.0,0.0,178.0,0.64,3.7,148.0,1.7,0.5,0.4,1.2,0.0,27.0,".75 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1184,2185,Water Yam (Fried) & Fresh Chicken Egg (Fried),11.0,272,8.0,2.0,1.0,79.0,4.6,0.57,4.0,3.05,36.0,111.0,141.0,1.0,0.72,0.03,0.145,17.0,0.0,1.271,0.339,4.465,0.253,0.233,171.0,132.0,39.0,263.0,14.4,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.21,0.0,0.0,0.0,0.34,0.315,0.875,0.0,9.7,1 tbsp,156.0,1 cup,0.0,2,0
1185,2186,White Water Yam (Boiled) & Fresh Chicken Egg (Fried),83.0,279,2.0,0.0,0.0,15.0,0.8,0.12,1.0,0.57,7.0,20.0,27.0,2.0,0.18,0.0,0.037,3.1,0.0,0.086,0.058,0.799,0.046,0.046,28.0,14.0,14.0,38.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,0.066,0.064,0.165,0.0,257.0,1 cup,16.0,1 tbsp,0.0,1,0
1186,2187,Yellow Yam & Fresh Chicken Egg (Fried),7.0,279,7.0,2.0,5.0,78.0,4.2,1.51,378.0,38.75,28.0,72.0,135.0,1121.0,0.41,0.03,0.205,17.1,0.0,1.946,0.697,9.002,0.242,0.14,176.0,134.0,42.0,270.0,14.4,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.05,0.0,0.0,0.0,0.362,0.395,0.967,0.0,29.0,1 packet,7.0,1 tbsp,0.0,2,0
1187,2188,Aeriel Yam (Fried)& Fresh Chicken Egg (Fried),81.0,287,2.0,0.0,1.0,16.0,1.1,0.1,64.0,6.71,6.0,14.0,27.0,227.0,0.09,0.0,0.049,0.0,0.0,0.143,0.135,1.672,0.052,0.028,27.0,15.0,11.0,37.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.076,0.081,0.191,0.0,219.0,1 cup,0.0,0,0.0,1,0
1188,2189,Fresh Trifoliate Yam (Fried)& Fresh Chicken Egg (Fried),7.0,254,9.0,5.0,6.0,73.0,4.2,2.76,418.0,30.38,26.0,80.0,132.0,1644.0,0.42,0.031,0.136,16.6,0.0,0.74,0.67,7.9,0.277,0.17,168.0,154.0,14.0,276.0,14.5,0.5,16.0,4.0,3.0,0.0,2.0,1.0,0.0,4.0,0.11,0.0,2.0,0.5,1.33,2.88,1.05,2.0,28.0,"1 packet,  (1 NLEA serving)",0.0,0,0.0,2,0
1189,2190,African Yam Bean (All Colours) & Fresh Chicken Egg (Fried),7.0,435,10.0,2.0,6.0,75.0,5.1,0.38,418.0,30.38,27.0,93.0,210.0,1523.0,0.55,0.0,0.0,0.0,0.0,0.78,0.71,8.37,0.0,0.14,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.24,0.4,0.87,0.0,28.0,"1 packet,  (1 NLEA serving)",0.0,0,0.0,2,0
1190,2191,African Yam Bean (Roasted) & Fresh Chicken Egg (Fried),11.0,523,6.0,1.0,0.0,82.0,0.7,0.3,5.0,28.44,23.0,124.0,143.0,6.0,1.12,0.244,1.033,19.0,0.0,0.51,0.13,7.46,0.55,0.195,29.0,0.0,29.0,29.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.136,0.156,0.134,0.0,45.0,".25 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1191,2192,Cooked Small White Bean & Fresh Chicken Egg (Fried),88.0,499,1.0,0.0,0.0,11.0,0.1,0.04,1.0,3.96,3.0,17.0,20.0,1.0,0.16,0.034,0.144,3.0,0.0,0.071,0.018,1.039,0.076,0.027,3.0,0.0,3.0,3.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.027,0.031,0.027,0.0,244.0,1 cup,15.0,1 tbsp,0.0,1,0
1192,2193,Cooked Small Red Bean & Fresh Chicken Egg (Fried),11.0,491,11.0,2.0,1.0,77.0,3.8,0.2,606.0,28.6,27.0,115.0,120.0,7.0,0.88,0.206,0.0,20.0,0.0,0.5,0.2,4.2,0.518,0.108,121.0,87.0,34.0,182.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.11,0.0,0.0,0.5,0.238,0.205,0.829,0.0,10.6,1 tbsp,33.0,"3 tbsp,  (1 NLEA serving)",0.0,2,0
1193,2194,Whole Boiled Bean (Season with Salt) & Fresh Chicken Egg (Fried),88.0,298,1.0,0.0,0.0,11.0,0.5,0.03,87.0,3.74,5.0,15.0,16.0,6.0,0.13,0.04,0.0,2.8,0.0,0.055,0.025,0.52,0.071,0.013,12.0,8.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.02,0.0,0.0,0.1,0.033,0.028,0.114,0.0,251.0,"1 cup,  (1 serving)",16.0,1 tbsp,0.0,1,0
1194,2195,Whole Boiled Bean (Season with Oil) & Fresh Chicken Egg (Fried),11.0,317,12.0,1.0,3.0,73.0,4.2,0.56,711.0,33.39,45.0,252.0,153.0,124.0,1.32,0.203,1.298,20.0,0.0,1.009,0.563,13.7,0.607,0.463,121.0,87.0,34.0,182.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.33,0.0,0.0,0.0,0.232,0.15,0.627,0.0,11.0,1 tbsp,176.0,1 cup,0.0,2,0
1195,2196,Blend Soaked Beans with Salt and Pepper (Fried with Palm Oil) & Fresh Chicken Egg (Fried),87.0,426,2.0,0.0,0.0,11.0,0.8,0.76,97.0,5.33,7.0,37.0,23.0,18.0,0.23,0.041,0.196,12.8,0.0,0.126,0.065,1.493,0.256,0.096,77.0,60.0,17.0,119.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.066,0.038,0.126,0.0,240.0,1 cup,14.9,1 tbsp,0.0,1,0
1196,2197,Blend Soaked Beans with Salt and Pepper (Fried with Vegetable Oil) & Fresh Chicken Egg (Fried),10.0,370,11.0,1.0,2.0,76.0,3.3,0.4,357.0,28.6,34.0,103.0,115.0,571.0,0.98,0.216,0.0,20.0,0.0,1.339,1.214,17.857,0.474,1.786,357.0,323.0,34.0,583.0,23.1,0.0,4464.0,1341.0,1341.0,0.0,0.0,0.0,0.0,16.0,0.11,0.0,0.0,0.5,0.222,0.192,0.774,0.0,11.5,1 tbsp,178.0,1 cup,0.0,2,2
1197,2198,"Blend Soaked Beans into Paste with Salt and Pepper, Steamed Into Mould (White Variety)  & Fresh Chicken Egg (Fried)",84.0,274,2.0,0.0,0.0,13.0,0.6,0.07,64.0,4.96,6.0,18.0,20.0,102.0,0.17,0.043,0.0,3.5,0.0,0.232,0.21,3.093,0.082,0.309,62.0,56.0,6.0,101.0,0.0,0.0,773.0,232.0,232.0,0.0,0.0,0.0,0.0,3.0,0.02,0.0,0.0,0.1,0.038,0.033,0.134,0.0,241.0,1 cup,15.0,1 tbsp,0.0,1,0
1198,2199,"Blend Soaked Beans into Paste with Salt and Pepper, Steamed Into Mould (White Variety)  & Fresh Chicken Egg (Fried)",87.0,280,2.0,0.0,0.0,11.0,0.8,0.76,97.0,5.33,7.0,37.0,23.0,18.0,0.23,0.041,0.196,3.0,0.0,0.126,0.065,1.493,0.256,0.096,77.0,60.0,17.0,119.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.04,0.0,0.0,0.0,0.066,0.038,0.126,0.0,240.0,1 cup,15.0,1 tbsp,0.0,1,0
1199,2200,"Soaked Beans Blended to Paste With Added Salt, Pepper And Vegetable Oil, Steamed Into Mould (White Variety) & Fresh Chicken Egg (Fried)",10.0,259,12.0,1.0,1.0,77.0,2.1,0.0,286.0,30.86,16.0,157.0,100.0,0.0,0.57,0.105,0.0,24.9,0.0,1.07,0.73,14.28,0.0,1.13,1140.0,1121.0,19.0,1925.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.11,0.0,0.0,0.1,0.08,0.05,0.25,0.0,35.0,"3 tbsp,  (1 NLEA serving)",0.0,0,0.0,2,0
1200,2201,"Soaked Beans Blended to Paste With Added Salt, Pepper And paml Oil, Steamed Into Mould (White Variety) & Fresh Chicken Egg (Fried)",11.0,255,13.0,7.0,2.0,68.0,10.1,0.99,52.0,4.25,138.0,410.0,362.0,6.0,3.64,0.391,3.63,28.9,0.0,0.46,0.155,1.125,1.12,0.1,32.0,0.0,32.0,32.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.42,0.0,0.0,2.0,1.11,1.98,2.3,0.0,81.0,1 cup,27.0,.333 cup,0.0,2,0
1201,2202,Large Lima Bean & Fresh Chicken Egg (Fried),84.0,534,3.0,2.0,0.0,12.0,1.7,0.27,9.0,0.9,27.0,77.0,70.0,4.0,1.0,0.074,0.58,5.4,0.0,0.076,0.016,0.225,0.311,0.005,6.0,0.0,6.0,6.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.08,0.0,0.0,0.3,0.31,0.435,0.559,0.0,234.0,1 cup,14.6,1 tbsp,0.0,1,0
1202,2203,Wheat Bread & Fresh Chicken Egg (Fried),9.0,432,12.0,7.0,3.0,70.0,10.0,1.5,351.0,24.72,128.0,423.0,366.0,220.0,2.51,0.36,3.385,23.2,0.0,0.445,0.05,1.035,1.2,0.08,32.0,0.0,32.0,32.0,27.7,0.0,2574.0,772.0,772.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.9,1.346,2.325,2.533,0.0,28.0,1 packet,0.0,0,0.0,2,0
1203,2204,Boiled Spaghetti & Fresh Chicken Egg (Fried),84.0,274,2.0,1.0,1.0,12.0,1.7,0.46,80.0,5.96,26.0,77.0,61.0,49.0,0.62,0.066,0.558,5.0,0.0,0.26,0.215,3.025,0.317,0.29,44.0,39.0,5.0,71.0,4.7,0.0,433.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.4,0.226,0.391,0.426,0.0,234.0,"1 cup, cooked",501.0,"1 cup,  dry, yields",0.0,1,0
1204,2205,White Rice & Fresh Chicken Egg (Fried),7.0,513,9.0,5.0,3.0,77.0,8.3,28.87,243.0,8.78,87.0,294.0,327.0,454.0,1.97,0.0,0.0,0.0,1.2,0.73,1.04,12.21,0.0,0.98,205.0,0.0,0.0,0.0,0.0,0.0,2454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.88,1.64,1.36,0.0,43.0,"1 packet,  (1 NLEA serving)",0.0,0,0.0,2,0
1205,2206,White Rice Combined Varieties & Fresh Chicken Egg (Fried),7.0,522,10.0,5.0,3.0,76.0,8.0,25.33,234.0,8.46,92.0,322.0,284.0,434.0,2.29,0.302,2.58,6.4,0.0,0.748,0.749,9.107,0.883,0.882,191.0,175.0,17.0,314.0,29.0,0.0,1467.0,440.0,440.0,0.0,1.0,1.0,0.0,123.0,0.5,0.0,0.0,1.9,0.768,1.487,1.696,0.0,45.0,1 packet,0.0,0,0.0,2,0
1206,2207,Boiled White Rice & Fresh Chicken Egg (Fried),77.0,283,2.0,1.0,1.0,19.0,2.0,6.31,61.0,2.11,24.0,80.0,71.0,111.0,0.57,0.082,0.643,1.6,0.0,0.168,0.177,2.155,0.22,0.22,48.0,43.0,4.0,78.0,7.2,0.0,366.0,110.0,110.0,0.0,0.0,0.0,0.0,31.0,0.12,0.0,0.0,0.5,0.191,0.371,0.422,0.0,240.0,1 cup,15.0,1 tbsp,0.0,1,0
1207,2208,White Rice Cooked into Paste & Fresh Chicken Egg (Fried),6.0,240,9.0,5.0,3.0,77.0,7.2,30.02,226.0,8.22,88.0,297.0,424.0,506.0,1.7,0.235,2.247,15.8,0.0,0.523,0.907,10.667,0.735,1.2,128.0,114.0,14.0,208.0,0.0,0.0,1735.0,520.0,520.0,0.0,2.0,0.0,0.0,57.0,0.44,0.0,0.0,0.0,0.793,1.454,1.622,0.0,43.0,1 packet,0.0,0,0.0,2,0
1208,2209,Local Brown Rice & Fresh Chicken Egg (Fried),8.0,519,8.0,4.0,3.0,76.0,5.7,37.14,228.0,9.43,79.0,273.0,362.0,462.0,1.76,0.285,1.985,6.9,0.7,0.846,0.684,10.513,0.803,1.079,213.0,193.0,19.0,348.0,25.6,0.0,1962.0,589.0,589.0,0.0,0.0,0.0,0.0,104.0,0.4,0.0,0.0,2.3,0.639,1.207,1.274,0.0,44.0,1 packet,0.0,0,0.0,2,0
1209,2210,Boiled Brown Rice & Fresh Chicken Egg (Fried),78.0,291,2.0,1.0,1.0,18.0,1.3,8.71,56.0,2.21,19.0,64.0,85.0,111.0,0.42,0.074,0.466,1.6,0.1,0.179,0.152,2.343,0.188,0.253,50.0,45.0,5.0,82.0,6.0,0.0,460.0,138.0,138.0,0.0,0.0,0.0,0.0,24.0,0.09,0.0,0.0,0.5,0.15,0.283,0.299,0.0,240.0,1 cup,15.0,1 tbsp,0.0,1,0
1210,2211,Polished Rice Combined Varieties & Fresh Chicken Egg (Fried),2.0,507,7.0,4.0,5.0,83.0,4.9,40.91,333.0,30.0,71.0,232.0,186.0,667.0,12.5,0.202,0.0,14.6,20.0,1.25,1.41,16.67,0.0,1.66,667.0,648.0,19.0,1120.0,19.4,5.0,1667.0,500.0,500.0,0.0,0.0,0.0,0.0,76.0,0.2,3.3,133.0,0.9,0.719,1.42,1.3,0.0,30.0,1 cup,0.0,0,0.0,2,0
1211,2212,White Rice Cooked Varieties and Spices with Vegetable Oil & Fresh Chicken Egg (Fried),7.0,295,13.0,3.0,2.0,76.0,12.8,1.6,500.0,3.57,130.0,384.0,492.0,13.0,4.41,0.33,5.262,70.7,0.0,0.07,0.14,3.52,0.271,0.12,59.0,0.0,59.0,59.0,0.0,0.0,22.0,1.0,0.0,0.0,13.0,0.0,0.0,292.0,3.44,0.0,0.0,2.3,0.43,0.41,1.46,0.0,40.0,".33 cup,  (1 NLEA serving)",141.0,1 cup,0.0,2,0
1212,2213,White Rice Cooked Varieties (Carrots and Green Peas) and Spices with Vegetable Oil & Fresh Chicken Egg (Fried),85.0,323,2.0,1.0,0.0,12.0,2.7,0.0,80.0,0.56,20.0,60.0,77.0,2.0,0.69,0.052,0.822,0.0,0.0,0.01,0.02,0.55,0.042,0.019,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.071,0.252,0.0,243.0,1 cup,182.0,.75 cup,0.0,1,0
1213,2214,Fresh White Coco Yam (Fried) & Fresh Chicken Egg (Fried),10.0,446,11.0,2.0,2.0,75.0,9.5,0.42,40.0,3.39,122.0,379.0,389.0,2.0,2.66,0.458,3.2,70.7,0.0,0.4,0.3,4.9,0.915,0.391,78.0,0.0,78.0,78.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,1.31,0.0,0.0,2.4,0.3,0.283,1.008,0.0,94.0,1 cup,31.0,.333 cup,0.0,2,0
1214,2215,White Cocoyam (Boiled) & Fresh Chicken Egg (Fried),84.0,449,2.0,0.0,0.0,14.0,1.6,0.08,7.0,0.62,22.0,69.0,71.0,0.0,0.48,0.083,0.0,12.8,0.0,0.07,0.05,0.89,0.0,0.073,14.0,0.0,14.0,14.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.24,0.0,0.0,0.4,0.06,0.057,0.202,0.0,242.0,1 cup,182.0,.75 cup,0.0,1,0
1215,2216,Yellow Cocoyam (Boiled) & Fresh Chicken Egg (Fried),4.0,410,16.0,2.0,2.0,76.0,9.4,1.37,24.0,4.41,133.0,331.0,364.0,5.0,3.07,0.453,0.0,123.1,0.0,0.639,0.397,5.286,0.0,0.13,154.0,122.0,32.0,240.0,32.7,0.42,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.413,0.313,1.073,0.0,15.0,"1 cup,  (1 NLEA serving)",0.0,0,0.0,2,0
1216,2217,Fried Ripe Plantain & Fresh Chicken Egg (Fried),6.0,453,11.0,2.0,2.0,79.0,12.4,0.94,56.0,2.63,130.0,375.0,381.0,2.0,2.89,0.38,2.52,2.8,0.0,0.28,0.09,6.26,0.308,0.17,43.0,0.0,43.0,43.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.41,0.29,1.22,0.0,47.0,"2 biscuits,  (1 NLEA serving)",0.0,0,0.0,2,0
